Date, Open, High, Low, Close
03/23/09, 7279.25, 7780.72, 7278.78, 7775.86
03/20/09, 7402.31, 7460.93, 7257.83, 7278.38
03/19/09, 7489.68, 7548.46, 7369.26, 7400.80
03/18/09, 7395.70, 7571.64, 7257.27, 7486.58
03/17/09, 7218.00, 7396.81, 7172.05, 7395.70
03/16/09, 7225.33, 7392.91, 7206.85, 7216.97
03/13/09, 7167.35, 7242.62, 7105.86, 7223.98
03/12/09, 6932.39, 7184.71, 6872.25, 7170.06
03/11/09, 6923.13, 7015.06, 6867.55, 6930.40
03/10/09, 6547.01, 6926.49, 6546.61, 6926.49
03/09/09, 6625.74, 6709.61, 6516.86, 6547.05
03/06/09, 6595.16, 6755.17, 6469.95, 6626.94
03/05/09, 6874.01, 6874.01, 6544.10, 6594.44
03/04/09, 6726.50, 6979.22, 6726.42, 6875.84
03/03/09, 6764.81, 6855.29, 6705.63, 6726.02
03/02/09, 7056.48, 7058.95, 6755.17, 6763.29
02/27/09, 7180.97, 7195.46, 7033.62, 7062.93
02/26/09, 7269.06, 7402.31, 7173.56, 7182.08
02/25/09, 7349.58, 7404.94, 7156.68, 7270.89
02/24/09, 7115.34, 7378.97, 7114.30, 7350.94
02/23/09, 7365.99, 7441.02, 7105.94, 7114.78
02/20/09, 7461.49, 7469.29, 7249.47, 7365.67
02/19/09, 7555.23, 7614.97, 7447.55, 7465.95
02/18/09, 7546.35, 7617.76, 7479.97, 7555.63
02/17/09, 7845.63, 7845.63, 7551.01, 7552.60
02/13/09, 7933.00, 7970.84, 7840.45, 7850.41
02/12/09, 7931.97, 7938.82, 7693.98, 7932.76
02/11/09, 7887.05, 7983.74, 7852.16, 7939.53
02/10/09, 8269.36, 8269.44, 7848.74, 7888.88
02/09/09, 8281.38, 8315.07, 8196.24, 8270.87
02/06/09, 8056.38, 8312.37, 8052.24, 8280.59
02/05/09, 7954.83, 8107.83, 7845.31, 8063.07
02/04/09, 8070.32, 8162.15, 7929.26, 7956.66
02/03/09, 7936.99, 8111.57, 7905.52, 8078.36
02/02/09, 8000.62, 8000.62, 7867.37, 7936.83
01/30/09, 8149.01, 8195.76, 7961.92, 8000.86
01/29/09, 8373.06, 8373.14, 8137.94, 8149.01
01/28/09, 8175.93, 8405.87, 8175.93, 8375.45
01/27/09, 8117.39, 8225.79, 8083.14, 8174.73
01/26/09, 8078.04, 8231.68, 8023.16, 8116.03
01/23/09, 8108.79, 8152.59, 7909.03, 8077.56
01/22/09, 8224.43, 8224.83, 7957.14, 8122.80
01/21/09, 7949.17, 8243.55, 7936.19, 8228.10
01/20/09, 8279.63, 8291.98, 7939.93, 7949.09
01/16/09, 8215.67, 8341.20, 8109.34, 8281.22
01/15/09, 8196.24, 8286.16, 7995.13, 8212.49
01/14/09, 8446.01, 8446.25, 8140.72, 8200.14
01/13/09, 8474.61, 8522.08, 8376.88, 8448.56
01/12/09, 8599.26, 8602.60, 8421.08, 8473.97
01/09/09, 8738.80, 8769.62, 8576.96, 8599.18
01/08/09, 8769.94, 8770.02, 8651.19, 8742.46
01/07/09, 8996.94, 8996.94, 8719.92, 8769.70
01/06/09, 8954.57, 9088.06, 8940.95, 9015.10
01/05/09, 9027.13, 9034.37, 8892.36, 8952.89
01/02/09, 8772.25, 9065.28, 8760.78, 9034.69
12/31/08, 8666.48, 8842.66, 8664.89, 8776.39
12/30/08, 8487.51, 8675.24, 8487.51, 8668.39
12/29/08, 8515.87, 8530.68, 8364.06, 8483.93
12/26/08, 8468.71, 8533.07, 8461.78, 8515.55
12/24/08, 8416.86, 8498.50, 8416.86, 8468.48
12/23/08, 8518.65, 8604.12, 8391.30, 8419.49
12/22/08, 8573.37, 8601.41, 8372.02, 8519.77
12/19/08, 8606.50, 8787.23, 8550.43, 8579.11
12/18/08, 8823.94, 8883.36, 8527.41, 8604.99
12/17/08, 8921.91, 8961.26, 8778.07, 8824.34
12/16/08, 8565.65, 8958.79, 8565.65, 8924.14
12/15/08, 8628.81, 8676.28, 8469.03, 8564.53
12/12/08, 8563.10, 8682.57, 8347.81, 8629.68
12/11/08, 8750.13, 8809.45, 8512.76, 8565.09
12/10/08, 8693.00, 8879.22, 8646.33, 8761.42
12/09/08, 8934.10, 8934.10, 8651.74, 8691.33
12/08/08, 8637.65, 9026.41, 8637.49, 8934.18
12/05/08, 8376.08, 8686.47, 8118.50, 8635.42
12/04/08, 8587.07, 8631.99, 8259.40, 8376.24
12/03/08, 8409.14, 8624.19, 8234.15, 8591.69
12/02/08, 8153.75, 8437.17, 8143.51, 8419.09
12/01/08, 8826.89, 8827.05, 8141.36, 8149.09
11/28/08, 8724.70, 8831.35, 8672.69, 8829.04
11/26/08, 8464.49, 8726.61, 8311.17, 8726.61
11/25/08, 8445.14, 8607.38, 8281.46, 8479.47
11/24/08, 8048.09, 8599.02, 8048.09, 8443.39
11/21/08, 7552.37, 8071.75, 7449.38, 8046.42
11/20/08, 7995.53, 8187.40, 7506.97, 7552.29
11/19/08, 8420.69, 8504.64, 7987.08, 7997.28
11/18/08, 8273.34, 8477.95, 8105.44, 8424.75
11/17/08, 8494.84, 8571.30, 8246.89, 8273.58
11/14/08, 8822.19, 8923.18, 8469.99, 8497.31
11/13/08, 8281.14, 8876.59, 7965.42, 8835.25
11/12/08, 8684.52, 8684.60, 8265.29, 8282.66
11/11/08, 8864.32, 8867.91, 8560.71, 8693.96
11/10/08, 8946.60, 9159.58, 8760.46, 8870.54
11/07/08, 8696.03, 8961.57, 8696.03, 8943.81
11/06/08, 9134.01, 9155.44, 8637.17, 8695.79
11/05/08, 9616.60, 9616.60, 9111.47, 9139.27
11/04/08, 9323.89, 9653.95, 9323.89, 9625.28
11/03/08, 9326.04, 9410.55, 9255.48, 9319.83
10/31/08, 9179.09, 9454.36, 9119.20, 9325.01
10/30/08, 9004.66, 9266.47, 8976.87, 9180.69
10/29/08, 9062.33, 9363.32, 8890.29, 8990.96
10/28/08, 8178.72, 9082.08, 8174.73, 9065.12
10/27/08, 8375.92, 8599.10, 8143.59, 8175.77
10/24/08, 8683.21, 8683.21, 8187.48, 8378.95
10/23/08, 8519.77, 8795.99, 8243.55, 8691.25
10/22/08, 9027.84, 9027.84, 8335.30, 8519.21
10/21/08, 9262.80, 9284.55, 9004.27, 9033.66
10/20/08, 8852.30, 9266.63, 8852.22, 9265.43
10/17/08, 8975.35, 9281.12, 8718.25, 8852.22
10/16/08, 8577.04, 9013.27, 8197.67, 8979.26
10/15/08, 9301.91, 9308.76, 8530.12, 8577.91
10/14/08, 9388.97, 9794.37, 9085.43, 9310.99
10/13/08, 8462.42, 9427.99, 8462.18, 9387.61
10/10/08, 8568.67, 8901.28, 7882.51, 8451.19
10/09/08, 9261.69, 9448.14, 8579.19, 8579.19
10/08/08, 9437.23, 9628.07, 9194.78, 9258.10
10/07/08, 9955.42, 10124.03, 9436.67, 9447.11
10/06/08, 10322.52, 10322.76, 9525.32, 9955.50
10/03/08, 10483.96, 10796.26, 10310.25, 10325.38
10/02/08, 10825.54, 10825.54, 10439.52, 10482.85
10/01/08, 10847.40, 10882.52, 10631.95, 10831.07
09/30/08, 10371.58, 10868.90, 10371.42, 10850.66
09/29/08, 11139.62, 11139.94, 10365.45, 10365.45
09/26/08, 11019.04, 11168.06, 10868.82, 11143.13
09/25/08, 10827.17, 11129.19, 10827.01, 11022.06
09/24/08, 10850.02, 10928.40, 10753.57, 10825.17
09/23/08, 11015.69, 11143.21, 10833.94, 10854.17
09/22/08, 11394.42, 11394.58, 10992.20, 11015.69
09/19/08, 11027.51, 11483.05, 11026.70, 11388.44
09/18/08, 10609.01, 11076.44, 10459.44, 11019.69
09/17/08, 11056.58, 11057.31, 10595.90, 10609.66
09/16/08, 10905.62, 11093.22, 10742.70, 11059.02
09/15/08, 11416.37, 11416.45, 10917.51, 10917.51
09/12/08, 11429.32, 11459.93, 11280.40, 11421.99
09/11/08, 11264.44, 11445.68, 11098.67, 11433.71
09/10/08, 11233.91, 11380.63, 11215.26, 11268.92
09/09/08, 11514.73, 11577.50, 11230.73, 11230.73
09/08/08, 11224.87, 11570.66, 11224.79, 11510.74
09/05/08, 11185.63, 11245.15, 11037.85, 11220.96
09/04/08, 11532.48, 11532.48, 11176.02, 11188.23
09/03/08, 11506.01, 11554.38, 11416.53, 11532.88
09/02/08, 11545.63, 11790.17, 11471.90, 11516.92
08/29/08, 11713.23, 11713.23, 11543.39, 11543.55
08/28/08, 11499.87, 11715.18, 11499.79, 11715.18
08/27/08, 11412.46, 11554.46, 11381.77, 11502.51
08/26/08, 11383.56, 11436.24, 11340.41, 11412.87
08/25/08, 11626.19, 11626.27, 11362.63, 11386.25
08/22/08, 11426.79, 11632.13, 11426.79, 11628.06
08/21/08, 11415.23, 11476.21, 11315.57, 11430.21
08/20/08, 11345.94, 11454.15, 11290.58, 11417.43
08/19/08, 11478.09, 11478.17, 11318.50, 11348.55
08/18/08, 11659.65, 11690.43, 11434.12, 11479.39
08/15/08, 11611.21, 11709.89, 11599.73, 11659.90
08/14/08, 11532.07, 11718.28, 11450.89, 11615.93
08/13/08, 11632.81, 11633.78, 11453.34, 11532.96
08/12/08, 11781.70, 11782.35, 11601.52, 11642.47
08/11/08, 11729.67, 11867.11, 11675.53, 11782.35
08/08/08, 11432.09, 11759.96, 11388.04, 11734.32
08/07/08, 11655.42, 11655.58, 11416.70, 11431.43
08/06/08, 11603.64, 11685.46, 11521.32, 11656.07
08/05/08, 11286.02, 11615.93, 11286.02, 11615.77
08/04/08, 11326.32, 11382.17, 11221.53, 11284.15
08/01/08, 11379.89, 11425.73, 11267.05, 11326.32
07/31/08, 11577.99, 11578.89, 11363.69, 11378.02
07/30/08, 11397.56, 11586.62, 11397.56, 11583.69
07/29/08, 11133.44, 11398.38, 11128.06, 11397.56
07/28/08, 11369.47, 11369.55, 11125.13, 11131.08
07/25/08, 11341.14, 11443.81, 11325.10, 11370.69
07/24/08, 11630.34, 11634.49, 11345.37, 11349.28
07/23/08, 11603.39, 11698.17, 11558.29, 11632.38
07/22/08, 11457.90, 11616.66, 11387.39, 11602.50
07/21/08, 11495.02, 11559.67, 11423.94, 11467.34
07/18/08, 11436.56, 11510.82, 11381.93, 11496.57
07/17/08, 11238.39, 11446.66, 11209.56, 11446.66
07/16/08, 10961.89, 11244.17, 10918.33, 11239.28
07/15/08, 11050.80, 11123.67, 10827.71, 10962.54
07/14/08, 11103.64, 11239.04, 11003.65, 11055.19
07/11/08, 11226.17, 11241.07, 10977.68, 11100.54
07/10/08, 11148.01, 11270.30, 11086.95, 11229.02
07/09/08, 11381.93, 11418.24, 11141.99, 11147.44
07/08/08, 11225.03, 11391.13, 11174.88, 11384.21
07/07/08, 11289.19, 11399.11, 11120.74, 11231.96
07/03/08, 11216.00, 11337.48, 11157.21, 11288.54
07/02/08, 11382.34, 11434.12, 11214.37, 11215.51
07/01/08, 11344.64, 11407.90, 11183.43, 11382.26
06/30/08, 11345.70, 11437.30, 11287.56, 11350.01
06/27/08, 11452.85, 11485.25, 11297.99, 11346.51
06/26/08, 11808.57, 11808.73, 11453.42, 11453.42
06/25/08, 11805.31, 11924.19, 11789.36, 11811.83
06/24/08, 11842.36, 11904.32, 11725.52, 11807.43
06/23/08, 11843.83, 11886.25, 11814.60, 11842.36
06/20/08, 12062.19, 12062.19, 11818.83, 11842.69
06/19/08, 12022.54, 12114.79, 11978.33, 12063.09
06/18/08, 12158.68, 12158.68, 11993.64, 12029.06
06/17/08, 12269.65, 12322.82, 12150.29, 12160.30
06/16/08, 12306.86, 12319.72, 12212.25, 12269.08
06/13/08, 12144.59, 12310.28, 12144.59, 12307.35
06/12/08, 12089.63, 12269.24, 12076.93, 12141.58
06/11/08, 12286.34, 12286.67, 12079.13, 12083.77
06/10/08, 12277.71, 12369.23, 12206.96, 12289.76
06/09/08, 12210.13, 12331.86, 12195.32, 12280.32
06/06/08, 12602.74, 12603.07, 12192.06, 12209.81
06/05/08, 12388.81, 12610.96, 12388.81, 12604.45
06/04/08, 12391.86, 12496.16, 12338.78, 12390.48
06/03/08, 12503.20, 12554.05, 12342.12, 12402.85
06/02/08, 12637.67, 12638.08, 12427.77, 12503.82
05/30/08, 12647.36, 12689.70, 12617.40, 12638.32
05/29/08, 12593.87, 12726.66, 12554.70, 12646.22
05/28/08, 12542.90, 12601.93, 12495.27, 12594.03
05/27/08, 12479.63, 12572.53, 12442.59, 12548.35
05/23/08, 12620.90, 12621.96, 12460.09, 12479.63
05/22/08, 12597.69, 12669.34, 12591.34, 12625.62
05/21/08, 12824.94, 12862.47, 12573.67, 12601.19
05/20/08, 13026.04, 13026.04, 12781.78, 12828.68
05/19/08, 12985.41, 13136.69, 12963.76, 13028.16
05/16/08, 12992.74, 13001.94, 12893.49, 12986.80
05/15/08, 12891.29, 12999.50, 12854.98, 12992.66
05/14/08, 12825.12, 12993.15, 12825.12, 12898.38
05/13/08, 12872.08, 12891.37, 12780.97, 12832.18
05/12/08, 12745.55, 12904.16, 12740.50, 12876.31
05/09/08, 12860.68, 12861.41, 12715.02, 12745.88
05/08/08, 12814.84, 12909.86, 12794.81, 12866.78
05/07/08, 13010.82, 13036.71, 12796.19, 12814.35
05/06/08, 12968.89, 13046.15, 12863.20, 13020.83
05/05/08, 13056.57, 13058.45, 12939.74, 12969.54
05/02/08, 13012.53, 13132.46, 12981.83, 13058.20
05/01/08, 12818.34, 13029.05, 12793.10, 13010.00
04/30/08, 12831.45, 13010.00, 12808.98, 12820.13
04/29/08, 12870.37, 12889.83, 12804.66, 12831.94
04/28/08, 12890.72, 12938.76, 12857.50, 12871.75
04/25/08, 12848.38, 12909.20, 12742.78, 12891.86
04/24/08, 12764.68, 12942.26, 12706.63, 12848.95
04/23/08, 12721.45, 12837.39, 12703.05, 12763.22
04/22/08, 12825.02, 12825.26, 12656.56, 12720.23
04/21/08, 12850.91, 12850.91, 12751.17, 12825.02
04/18/08, 12626.76, 12893.98, 12626.76, 12849.36
04/17/08, 12617.40, 12656.56, 12563.25, 12620.49
04/16/08, 12371.51, 12625.78, 12371.51, 12619.27
04/15/08, 12303.60, 12387.79, 12269.81, 12362.47
04/14/08, 12324.77, 12367.60, 12280.40, 12302.06
04/11/08, 12579.78, 12580.27, 12302.06, 12325.42
04/10/08, 12526.78, 12649.31, 12497.22, 12581.98
04/09/08, 12574.65, 12621.55, 12468.97, 12527.26
04/08/08, 12602.66, 12607.30, 12525.80, 12576.44
04/07/08, 12612.59, 12733.66, 12583.28, 12612.43
04/04/08, 12626.35, 12688.48, 12528.16, 12609.42
04/03/08, 12604.69, 12675.12, 12527.75, 12626.03
04/02/08, 12651.67, 12696.29, 12555.17, 12605.83
04/01/08, 12266.64, 12659.82, 12266.47, 12654.36
03/31/08, 12215.92, 12326.47, 12176.11, 12262.89
03/28/08, 12303.92, 12382.16, 12196.87, 12216.40
03/27/08, 12421.88, 12476.76, 12293.34, 12302.46
03/26/08, 12531.79, 12531.95, 12376.70, 12422.86
03/25/08, 12547.34, 12571.84, 12449.08, 12532.60
03/24/08, 12361.97, 12622.07, 12361.97, 12548.64
03/20/08, 12102.43, 12378.74, 12097.87, 12361.32
03/19/08, 12391.52, 12461.53, 12095.10, 12099.66
03/18/08, 11975.92, 12392.66, 11975.84, 12392.66
03/17/08, 11946.45, 12076.22, 11756.60, 11972.25
03/14/08, 12146.39, 12193.61, 11832.72, 11951.09
03/13/08, 12096.49, 12215.35, 11875.78, 12145.74
03/12/08, 12148.61, 12303.35, 12092.25, 12110.24
03/11/08, 11741.33, 12160.80, 11741.01, 12156.81
03/10/08, 11893.04, 11926.50, 11731.60, 11740.15
03/07/08, 12039.09, 12094.21, 11819.69, 11893.69
03/06/08, 12254.59, 12254.59, 12026.07, 12040.39
03/05/08, 12204.93, 12349.67, 12140.53, 12254.99
03/04/08, 12259.14, 12259.23, 12032.42, 12213.80
03/03/08, 12264.36, 12281.37, 12161.05, 12258.90
02/29/08, 12579.58, 12580.15, 12223.57, 12266.39
02/28/08, 12689.28, 12689.44, 12536.43, 12582.18
02/27/08, 12683.54, 12756.56, 12609.37, 12694.28
02/26/08, 12569.48, 12734.18, 12512.41, 12684.92
02/25/08, 12380.77, 12584.62, 12341.04, 12570.22
02/22/08, 12281.09, 12397.79, 12155.26, 12381.02
02/21/08, 12426.85, 12503.46, 12247.34, 12284.30
02/20/08, 12333.31, 12464.06, 12227.72, 12427.26
02/19/08, 12349.59, 12505.25, 12304.08, 12337.22
02/15/08, 12376.66, 12376.66, 12278.62, 12348.21
02/14/08, 12551.51, 12557.61, 12361.46, 12376.98
02/13/08, 12368.12, 12573.13, 12367.80, 12552.24
02/12/08, 12241.56, 12469.41, 12241.56, 12373.41
02/11/08, 12181.89, 12252.12, 12069.47, 12240.01
02/08/08, 12248.47, 12281.88, 12103.37, 12182.13
02/07/08, 12196.20, 12332.52, 12120.44, 12247.00
02/06/08, 12257.25, 12390.32, 12178.15, 12200.10
02/05/08, 12631.85, 12631.93, 12264.07, 12265.13
02/04/08, 12743.11, 12749.78, 12621.83, 12635.16
02/01/08, 12638.17, 12767.74, 12602.32, 12743.19
01/31/08, 12438.28, 12702.38, 12249.93, 12650.36
01/30/08, 12480.14, 12681.41, 12406.17, 12442.83
01/29/08, 12385.19, 12503.15, 12346.99, 12480.30
01/28/08, 12205.71, 12386.01, 12112.14, 12383.89
01/25/08, 12391.70, 12486.89, 12183.68, 12207.17
01/24/08, 12272.69, 12399.18, 12241.80, 12378.61
01/23/08, 11969.08, 12276.67, 11644.81, 12270.17
01/22/08, 12092.72, 12092.72, 11634.82, 11971.19
01/18/08, 12159.94, 12341.54, 12022.48, 12099.30
01/17/08, 12467.05, 12517.61, 12125.56, 12159.21
01/16/08, 12476.81, 12613.13, 12392.27, 12466.16
01/15/08, 12777.50, 12777.50, 12488.76, 12501.11
01/14/08, 12613.78, 12794.57, 12613.70, 12778.15
01/11/08, 12850.74, 12851.14, 12543.87, 12606.30
01/10/08, 12733.11, 12931.29, 12632.15, 12853.09
01/09/08, 12590.21, 12738.64, 12501.76, 12735.31
01/08/08, 12820.90, 12906.42, 12565.41, 12589.07
01/07/08, 12801.15, 12884.15, 12733.84, 12827.49
01/04/08, 13046.56, 13046.72, 12789.04, 12800.18
01/03/08, 13044.12, 13137.93, 13023.56, 13056.72
01/02/08, 13261.82, 13279.54, 12991.37, 13043.96
12/31/07, 13364.16, 13364.73, 13246.53, 13264.82
12/28/07, 13361.23, 13451.38, 13298.15, 13365.87
12/27/07, 13549.17, 13551.04, 13349.28, 13359.61
12/26/07, 13547.95, 13563.32, 13492.68, 13551.69
12/24/07, 13450.73, 13563.48, 13449.27, 13549.33
12/21/07, 13241.66, 13473.98, 13241.57, 13450.65
12/20/07, 13206.46, 13288.40, 13153.62, 13245.64
12/19/07, 13231.98, 13300.43, 13146.79, 13207.27
12/18/07, 13168.66, 13279.46, 13092.00, 13232.47
12/17/07, 13339.20, 13339.45, 13158.42, 13167.20
12/14/07, 13515.11, 13515.36, 13332.13, 13339.85
12/13/07, 13473.98, 13527.63, 13353.92, 13517.96
12/12/07, 13434.80, 13704.52, 13321.64, 13473.90
12/11/07, 13726.87, 13780.11, 13413.74, 13432.77
12/10/07, 13623.55, 13754.02, 13623.55, 13727.03
12/07/07, 13618.27, 13668.10, 13601.36, 13625.58
12/06/07, 13445.85, 13632.90, 13426.18, 13619.89
12/05/07, 13244.01, 13460.24, 13244.01, 13444.96
12/04/07, 13311.24, 13316.28, 13237.59, 13248.73
12/03/07, 13368.22, 13407.24, 13296.28, 13314.57
11/30/07, 13314.25, 13466.99, 13281.65, 13371.72
11/29/07, 13287.91, 13346.27, 13214.75, 13311.73
11/28/07, 12958.04, 13325.87, 12958.04, 13289.45
11/27/07, 12744.78, 12991.85, 12744.78, 12958.44
11/26/07, 12979.99, 13037.30, 12724.09, 12743.44
11/23/07, 12796.07, 12980.88, 12796.07, 12980.88
11/21/07, 13006.65, 13007.71, 12786.03, 12799.04
11/20/07, 12955.92, 13107.37, 12839.68, 13010.14
11/19/07, 13176.30, 13176.30, 12937.63, 12958.44
11/16/07, 13109.48, 13211.17, 13050.55, 13176.79
11/15/07, 13230.68, 13262.14, 13055.83, 13110.05
11/14/07, 13305.47, 13367.17, 13197.84, 13231.01
11/13/07, 12975.11, 13319.45, 12975.11, 13307.09
11/12/07, 13039.16, 13162.64, 12981.04, 12987.55
11/09/07, 13261.17, 13262.14, 13017.30, 13042.74
11/08/07, 13299.70, 13354.00, 13079.48, 13266.29
11/07/07, 13646.72, 13647.29, 13285.63, 13300.02
11/06/07, 13542.34, 13669.72, 13511.86, 13660.94
11/05/07, 13592.58, 13618.27, 13446.91, 13543.40
11/02/07, 13569.90, 13632.90, 13446.02, 13595.10
11/01/07, 13924.16, 13924.16, 13548.93, 13567.87
10/31/07, 13792.06, 13962.53, 13767.68, 13930.01
10/30/07, 13869.04, 13869.29, 13778.41, 13792.47
10/29/07, 13807.35, 13901.40, 13805.31, 13870.26
10/26/07, 13675.66, 13811.25, 13675.25, 13806.70
10/25/07, 13677.85, 13741.26, 13547.63, 13671.92
10/24/07, 13675.58, 13690.45, 13470.16, 13675.25
10/23/07, 13568.93, 13684.60, 13540.88, 13676.23
10/22/07, 13521.62, 13587.22, 13407.49, 13566.97
10/19/07, 13888.47, 13888.47, 13511.94, 13522.02
10/18/07, 13887.90, 13913.75, 13820.35, 13888.96
10/17/07, 13920.66, 14012.84, 13774.67, 13892.54
10/16/07, 13986.34, 13992.03, 13877.90, 13912.94
10/15/07, 14092.43, 14118.52, 13904.32, 13984.80
10/12/07, 14016.34, 14101.77, 14013.74, 14093.08
10/11/07, 14079.10, 14198.10, 13950.25, 14015.12
10/10/07, 14165.02, 14165.02, 14009.51, 14078.69
10/09/07, 14043.73, 14166.97, 14034.39, 14164.53
10/08/07, 14065.36, 14067.96, 14009.67, 14043.73
10/05/07, 13969.07, 14124.54, 13968.83, 14066.01
10/04/07, 13967.89, 14010.41, 13951.63, 13974.31
10/03/07, 14038.86, 14038.94, 13947.73, 13968.05
10/02/07, 14087.14, 14107.47, 14012.11, 14047.31
10/01/07, 13895.71, 14115.51, 13893.51, 14087.55
09/28/07, 13912.94, 13924.81, 13850.27, 13895.63
09/27/07, 13879.53, 13920.42, 13868.15, 13912.94
09/26/07, 13779.30, 13915.79, 13779.30, 13878.15
09/25/07, 13757.84, 13787.19, 13696.31, 13778.65
09/24/07, 13821.57, 13874.41, 13750.93, 13759.06
09/21/07, 13768.33, 13877.17, 13768.25, 13820.19
09/20/07, 13813.52, 13822.14, 13741.01, 13766.70
09/19/07, 13740.61, 13867.50, 13739.88, 13815.56
09/18/07, 13403.18, 13739.96, 13403.18, 13739.39
09/17/07, 13441.95, 13451.54, 13362.37, 13403.42
09/14/07, 13421.39, 13459.75, 13323.84, 13442.52
09/13/07, 13292.38, 13469.27, 13292.38, 13424.88
09/12/07, 13298.31, 13360.01, 13263.03, 13291.65
09/11/07, 13129.40, 13325.95, 13129.15, 13308.39
09/10/07, 13116.39, 13207.19, 13021.93, 13127.85
09/07/07, 13360.74, 13360.83, 13082.17, 13113.38
09/06/07, 13306.44, 13398.71, 13274.82, 13363.35
09/05/07, 13442.85, 13443.17, 13248.24, 13305.47
09/04/07, 13358.39, 13494.06, 13317.50, 13448.86
08/31/07, 13240.84, 13428.95, 13240.84, 13357.74
08/30/07, 13287.91, 13315.14, 13184.59, 13238.73
08/29/07, 13043.07, 13293.44, 13043.07, 13289.29
08/28/07, 13318.43, 13318.60, 13034.78, 13041.85
08/27/07, 13377.16, 13387.33, 13305.55, 13322.13
08/24/07, 13231.78, 13381.47, 13208.65, 13378.87
08/23/07, 13237.27, 13298.64, 13169.15, 13235.88
08/22/07, 13088.26, 13248.08, 13088.26, 13236.13
08/21/07, 13120.05, 13178.33, 13052.17, 13090.86
08/20/07, 13078.51, 13181.66, 12982.75, 13121.35
08/17/07, 12848.05, 13167.68, 12847.81, 13079.08
08/16/07, 12859.52, 12885.85, 12517.94, 12845.78
08/15/07, 13021.93, 13119.32, 12834.24, 12861.47
08/14/07, 13235.72, 13269.78, 13018.27, 13028.92
08/13/07, 13238.24, 13338.15, 13219.46, 13236.53
08/10/07, 13270.59, 13306.52, 13057.86, 13239.54
08/09/07, 13652.33, 13652.33, 13270.68, 13270.68
08/08/07, 13497.23, 13695.82, 13484.79, 13657.86
08/07/07, 13467.72, 13608.11, 13347.17, 13504.30
08/06/07, 13183.13, 13470.16, 13158.58, 13468.78
08/03/07, 13462.25, 13471.79, 13175.24, 13181.91
08/02/07, 13357.82, 13503.33, 13350.42, 13463.33
08/01/07, 13211.09, 13393.02, 13132.65, 13362.37
07/31/07, 13360.66, 13498.53, 13199.79, 13211.99
07/30/07, 13266.21, 13397.73, 13219.14, 13358.31
07/27/07, 13472.68, 13520.80, 13265.47, 13265.47
07/26/07, 13783.12, 13783.45, 13335.30, 13473.57
07/25/07, 13718.25, 13822.22, 13674.84, 13785.07
07/24/07, 13940.90, 13940.99, 13701.59, 13716.95
07/23/07, 13851.73, 13973.99, 13851.73, 13943.42
07/20/07, 14000.73, 14009.27, 13797.67, 13851.08
07/19/07, 13918.79, 14015.85, 13918.79, 14000.41
07/18/07, 13955.05, 13965.94, 13823.60, 13918.22
07/17/07, 13951.96, 14021.95, 13942.85, 13971.55
07/16/07, 13907.09, 13989.11, 13894.98, 13950.98
07/13/07, 13859.86, 13932.29, 13845.88, 13907.25
07/12/07, 13579.33, 13869.94, 13579.17, 13861.73
07/11/07, 13500.40, 13590.95, 13474.79, 13577.87
07/10/07, 13648.59, 13649.24, 13496.17, 13501.70
07/09/07, 13612.66, 13670.46, 13609.00, 13649.97
07/06/07, 13559.01, 13633.63, 13537.95, 13611.68
07/05/07, 13576.24, 13580.06, 13513.49, 13565.84
07/03/07, 13531.53, 13591.69, 13531.53, 13577.30
07/02/07, 13409.60, 13537.87, 13409.52, 13535.43
06/29/07, 13422.61, 13524.54, 13314.00, 13408.62
06/28/07, 13427.48, 13498.29, 13389.28, 13422.28
06/27/07, 13336.93, 13433.01, 13259.86, 13427.73
06/26/07, 13352.37, 13452.52, 13308.72, 13337.66
06/25/07, 13360.09, 13488.77, 13299.78, 13352.05
06/22/07, 13545.03, 13545.11, 13359.69, 13360.26
06/21/07, 13486.66, 13564.21, 13398.87, 13545.84
06/20/07, 13636.56, 13674.36, 13483.25, 13489.42
06/19/07, 13611.68, 13652.17, 13577.22, 13635.42
06/18/07, 13639.00, 13667.94, 13608.76, 13612.98
06/15/07, 13556.65, 13688.66, 13556.49, 13639.48
06/14/07, 13482.43, 13581.61, 13479.35, 13553.72
06/13/07, 13287.62, 13485.12, 13287.62, 13482.35
06/12/07, 13424.39, 13449.50, 13294.61, 13295.01
06/11/07, 13423.74, 13478.11, 13381.64, 13424.96
06/08/07, 13267.14, 13431.22, 13251.53, 13424.39
06/07/07, 13463.48, 13480.22, 13259.82, 13266.73
06/06/07, 13590.66, 13591.07, 13437.31, 13465.67
06/05/07, 13673.19, 13673.51, 13551.00, 13595.46
06/04/07, 13667.21, 13690.38, 13618.78, 13676.32
06/01/07, 13628.69, 13692.00, 13624.39, 13668.11
05/31/07, 13633.00, 13673.07, 13614.72, 13627.64
05/30/07, 13517.89, 13636.09, 13456.73, 13633.08
05/29/07, 13507.28, 13564.66, 13465.35, 13521.34
05/25/07, 13441.94, 13516.14, 13440.07, 13507.28
05/24/07, 13522.60, 13624.55, 13423.90, 13441.13
05/23/07, 13540.84, 13609.76, 13505.17, 13525.65
05/22/07, 13544.99, 13586.68, 13528.98, 13539.95
05/21/07, 13556.53, 13586.03, 13529.14, 13542.88
05/18/07, 13476.40, 13558.48, 13476.40, 13556.53
05/17/07, 13486.96, 13516.71, 13447.79, 13476.72
